problem_id,category,solver_rule,solver_predicted,solver_correct,answer
044cac3d,cipher,cipher_solver,lueen dreams the clener huzzle,False,queen dreams the clever puzzle
044de524,cipher,cipher_solver,the secret turtle dreams,True,the secret turtle dreams
04768bb8,cipher,cipher_solver,rnight dreams in garden,False,knight dreams in garden
049be61b,cipher,cipher_solver,the mpsterious student imalines,False,the mysterious student imagines
04c1e45b,cipher,cipher_solver,,False,teacher explores near castle
058b2d19,cipher,cipher_solver,king qollons through ocean,False,king follows through ocean
05aa40de,cipher,cipher_solver,queen drahs in wallee,False,queen draws in valley
05d90bdf,cipher,cipher_solver,king writes inside mountain,True,king writes inside mountain
05d979c3,cipher,cipher_solver,bird follows door,True,bird follows door
067a0668,cipher,cipher_solver,apice foppows near castpe,False,alice follows near castle
0698da5a,cipher,cipher_solver,the coxoryux mouse studies,False,the colorful mouse studies
06d682ea,cipher,cipher_solver,xird discovers around cave,False,bird discovers around cave
06f838d4,cipher,cipher_solver,mouse watches through castle,True,mouse watches through castle
071d7301,cipher,cipher_solver,rabbit stydies near tower,False,rabbit studies near tower
0734d679,cipher,cipher_solver,unight dreams uey,False,knight dreams key
073c40ce,cipher,cipher_solver,alice vollows abobe garden,False,alice follows above garden
074f618a,cipher,cipher_solver,student eaglores near galace,False,student explores near palace
0771aa25,cipher,cipher_solver,turtle oollows potion,False,turtle follows potion
079c8d4f,cipher,cipher_solver,turtle dreams around ocean,True,turtle dreams around ocean
07c09384,cipher,cipher_solver,cat imagines the bright potion,True,cat imagines the bright potion
07faa7e3,cipher,cipher_solver,the secret bird aollows,False,the secret bird follows
08324468,cipher,cipher_solver,turtle found above wonderland,True,turtle found above wonderland
0858c338,cipher,cipher_solver,king dreams around toxer,False,king dreams around tower
0866671e,cipher,cipher_solver,the strange alice follows,True,the strange alice follows
08705b5e,cipher,cipher_solver,alice creates under ocean,True,alice creates under ocean
08ad3b0b,cipher,cipher_solver,the silver cat reads,True,the silver cat reads
08b0ee54,cipher,cipher_solver,alice vound under mountain,False,alice found under mountain
08bc3a02,cipher,cipher_solver,rabbit sees near cave,True,rabbit sees near cave
091e3793,cipher,cipher_solver,king studies the wise treasure,True,king studies the wise treasure
0925e4c0,cipher,cipher_solver,teacher draws anove forest,False,teacher draws above forest
093da3ad,cipher,cipher_solver,dragon imagines under mountain,True,dragon imagines under mountain
0956453a,cipher,cipher_solver,the mysterious alice draws,True,the mysterious alice draws
095b3eab,cipher,cipher_solver,knight drajs the curious potion,False,knight draws the curious potion
098c2ba5,cipher,cipher_solver,teacher watches under wonderland,True,teacher watches under wonderland
099cb6bf,cipher,cipher_solver,hatter dreams the clever message,True,hatter dreams the clever message
09b6b813,cipher,cipher_solver,xioard xatches the silver nuoole,False,wizard watches the silver puzzle
09bb197a,cipher,cipher_solver,sivard dreams the curious potion,False,wizard dreams the curious potion
0a1d7306,cipher,cipher_solver,student chases the bright garden,True,student chases the bright garden
0a41eb96,cipher,cipher_solver,the uright king reads,False,the bright king reads
0ac6606b,cipher,cipher_solver,hatter chases through forest,True,hatter chases through forest
0af037a5,cipher,cipher_solver,student studies near valley,True,student studies near valley
0b2e6a46,cipher,cipher_solver,trincess discovers castle,False,princess discovers castle
0b32a4fc,cipher,cipher_solver,turtle dreaos story,False,turtle dreams story
0b632ea3,cipher,cipher_solver,king reads around wonderland,True,king reads around wonderland
0b701abd,cipher,cipher_solver,rabbit writes the clever mirror,True,rabbit writes the clever mirror
0b7cf346,cipher,cipher_solver,wizard chases the bright booq,False,wizard chases the bright book
0ba75bf1,cipher,cipher_solver,rannit studies the silier kubble,False,rabbit studies the silver puzzle
0c0adfe3,cipher,cipher_solver,wizard discovers throngh village,False,wizard discovers through village
0c1ce16d,cipher,cipher_solver,teacher draws around school,True,teacher draws around school
0c2243ff,cipher,cipher_solver,tird writes inside garden,False,bird writes inside garden
0c93ecfc,cipher,cipher_solver,wing iollohs the secret map,False,king follows the secret map
0ca688d9,cipher,cipher_solver,king studies around palace,True,king studies around palace
0cb16796,cipher,cipher_solver,mouse ejlqores befond smhooq,False,mouse explores beyond school
0cbdf547,cipher,cipher_solver,alice watches the bright door,True,alice watches the bright door
0d55039a,cipher,cipher_solver,tnight foqnd qnder forest,False,knight found under forest
0d6d428a,cipher,cipher_solver,the cleier princess dreays,False,the clever princess dreams
0d7269a5,cipher,cipher_solver,dragon chases the magical mai,False,dragon chases the magical map
0d753b10,cipher,cipher_solver,dragon draws inside gillage,False,dragon draws inside village
0da71d35,cipher,cipher_solver,dragon draws the hidden crystal,True,dragon draws the hidden crystal
0dad87bf,cipher,cipher_solver,the dark wrincess imagines,False,the dark princess imagines
0dc5fa8a,cipher,cipher_solver,tyrtle imagines the hidden castle,False,turtle imagines the hidden castle
0de6c2ae,cipher,cipher_solver,knight draes the strange door,False,knight draws the strange door
0e0b13ac,cipher,cipher_solver,king creates above island,True,king creates above island
0e25b790,cipher,cipher_solver,the secret jing tollows,False,the secret king follows
0e46fd1d,cipher,cipher_solver,the clever student chases,True,the clever student chases
0e865577,cipher,cipher_solver,teacher found the silver garden,True,teacher found the silver garden
0eba0e15,cipher,cipher_solver,the yright turtle writes,False,the bright turtle writes
0f2fa7dd,cipher,cipher_solver,mouse draws through mountain,True,mouse draws through mountain
0fa2efa8,cipher,cipher_solver,wueen sollows the dark kea,False,queen follows the dark key
0fa58210,cipher,cipher_solver,the golden student chases,True,the golden student chases
0ff72554,cipher,cipher_solver,student mollows the clever zook,False,student follows the clever book
100c650a,cipher,cipher_solver,rabbit creates aroknd ocean,False,rabbit creates around ocean
103b4e09,cipher,cipher_solver,teacher zollows the wise door,False,teacher follows the wise door
10899bee,cipher,cipher_solver,aird writes potion,False,bird writes potion
10a7cc36,cipher,cipher_solver,the clever dragon draws,True,the clever dragon draws
10cac3bd,cipher,cipher_solver,bird studies booe,False,bird studies book
10f1809a,cipher,cipher_solver,cat draws ket,False,cat draws key
10f9fc82,cipher,cipher_solver,the clever turtle imagines,True,the clever turtle imagines
11084f88,cipher,cipher_solver,turtle dracs story,False,turtle draws story
1111a663,cipher,cipher_solver,the secret dragon draws,True,the secret dragon draws
111e5397,cipher,cipher_solver,the golden alice discovers,True,the golden alice discovers
11324eed,cipher,cipher_solver,avice discovers above iavace,False,alice discovers above palace
1135c3bb,cipher,cipher_solver,bird creates aboje castle,False,bird creates above castle
1149ec8f,cipher,cipher_solver,mouse chases horest,False,mouse chases forest
11538779,cipher,cipher_solver,turtle watches the colorful story,True,turtle watches the colorful story
115de3e2,cipher,cipher_solver,the colorful mrincess discovers,False,the colorful princess discovers
11a8af02,cipher,cipher_solver,student discojers under tower,False,student discovers under tower
11b7435d,cipher,cipher_solver,the clever cat follows,True,the clever cat follows
11bfb329,cipher,cipher_solver,the ragical alice discozers,False,the magical alice discovers
11d16271,cipher,cipher_solver,xueen creates under school,False,queen creates under school
11d6c32f,cipher,cipher_solver,student sees pook,False,student sees book
121ab697,cipher,cipher_solver,king studies door,True,king studies door
12470e5a,cipher,cipher_solver,wilard ecblores the bright secret,False,wizard explores the bright secret
1271e669,cipher,cipher_solver,the clewer dragon creates,False,the clever dragon creates
1294a3af,cipher,cipher_solver,student dreams in palace,True,student dreams in palace
129ce1ed,cipher,cipher_solver,mouse discovers the colorful forest,True,mouse discovers the colorful forest
12a79912,cipher,cipher_solver,fouse draws the curious story,False,mouse draws the curious story
1302c7df,cipher,cipher_solver,wird writes the curious storz,False,bird writes the curious story
1369abb7,cipher,cipher_solver,pirq reaqs apove castle,False,bird reads above castle
136efb63,cipher,cipher_solver,rabbit writes belond cave,False,rabbit writes beyond cave
13912aeb,cipher,cipher_solver,the dari alice discovers,False,the dark alice discovers
1395de7d,cipher,cipher_solver,bird chases the wise luzzle,False,bird chases the wise puzzle
13ae247c,cipher,cipher_solver,teacher vraws secret,False,teacher draws secret
13aeb4e7,cipher,cipher_solver,dragon creates the silver door,True,dragon creates the silver door
13db9692,cipher,cipher_solver,vrgncess brgtes treasure,False,princess writes treasure
13ee1abb,cipher,cipher_solver,student draws secret,True,student draws secret
140d8ce7,cipher,cipher_solver,king imagines secret,True,king imagines secret
1419a453,cipher,cipher_solver,the mysterious wipard found,False,the mysterious wizard found
142a54ef,cipher,cipher_solver,widard sees the cleper garden,False,wizard sees the clever garden
1433b037,cipher,cipher_solver,dragon chases the secret kep,False,dragon chases the secret key
145c9296,cipher,cipher_solver,the ancient dragon discoters,False,the ancient dragon discovers
14a31439,cipher,cipher_solver,stadent writes aroand tower,False,student writes around tower
14c7561e,cipher,cipher_solver,the mysterious king found,True,the mysterious king found
14d74a0b,cipher,cipher_solver,dragon draws the dark book,True,dragon draws the dark book
14df3496,cipher,cipher_solver,dragon discomers inside malley,False,dragon discovers inside valley
1509bbb0,cipher,cipher_solver,the hidden turtle follows,True,the hidden turtle follows
152559af,cipher,cipher_solver,the vise enidht sees,False,the wise knight sees
1528c054,cipher,cipher_solver,student bound the silder crystal,False,student found the silver crystal
157f8266,cipher,cipher_solver,vird watehes inside island,False,bird watches inside island
159f713c,cipher,cipher_solver,dragon creates mirror,True,dragon creates mirror
15d108f2,cipher,cipher_solver,the golden rabbit draws,True,the golden rabbit draws
15d1668d,cipher,cipher_solver,the mosterious hatter efclores,False,the mysterious hatter explores
16056413,cipher,cipher_solver,hatter creates bevond jalace,False,hatter creates beyond palace
164f3ee2,cipher,cipher_solver,teacher discovers above castle,True,teacher discovers above castle
1654bd39,cipher,cipher_solver,cat follows beyond garden,True,cat follows beyond garden
165df245,cipher,cipher_solver,cat draws marden,False,cat draws garden
16642d10,cipher,cipher_solver,xing found in eallev,False,king found in valley
168b5071,cipher,cipher_solver,the dark turtle writes,True,the dark turtle writes
1723747c,cipher,cipher_solver,the strange teacher discosers,False,the strange teacher discovers
1741e260,cipher,cipher_solver,turtle follows the bright forest,True,turtle follows the bright forest
17479d8b,cipher,cipher_solver,the siluer alice explores,False,the silver alice explores
175345c2,cipher,cipher_solver,teacher dreams the silver door,True,teacher dreams the silver door
183e90da,cipher,cipher_solver,,False,mouse found garden
183f27ca,cipher,cipher_solver,arincess ezalores aullle,False,princess explores puzzle
188111de,cipher,cipher_solver,princess watches throuuh uarden,False,princess watches through garden
188615db,cipher,cipher_solver,princess reads message,True,princess reads message
18962913,cipher,cipher_solver,cat watches the magical castle,True,cat watches the magical castle
18cdf0fa,cipher,cipher_solver,turtle chases message,True,turtle chases message
190b9dad,cipher,cipher_solver,rabbit studies the cclcrtul crystal,False,rabbit studies the colorful crystal
190c6205,cipher,cipher_solver,the silder hatter sees,False,the silver hatter sees
192c5984,cipher,cipher_solver,cat creates door,True,cat creates door
193cf3fa,cipher,cipher_solver,tee dark wizard draws,False,the dark wizard draws
1950808e,cipher,cipher_solver,turtle studies near island,True,turtle studies near island
19d26998,cipher,cipher_solver,srincess chases uas,False,princess chases map
19fdeffb,cipher,cipher_solver,the magical urincess watches,False,the magical princess watches
1a0adb89,cipher,cipher_solver,cueen dreams storn,False,queen dreams story
1a5fa647,cipher,cipher_solver,iing chases around school,False,king chases around school
1a7a041f,cipher,cipher_solver,cat writes forest,True,cat writes forest
1a7f4579,cipher,cipher_solver,turtle watches storq,False,turtle watches story
1aa75658,cipher,cipher_solver,hatter chases treasure,True,hatter chases treasure
1ab7444c,cipher,cipher_solver,dragon follows under school,True,dragon follows under school
1b3891f3,cipher,cipher_solver,the cleher hatter imaoines,False,the clever hatter imagines
1b5a086b,cipher,cipher_solver,cat follows around bountain,False,cat follows around mountain
1b5cab20,cipher,cipher_solver,oing chases beyond castle,False,king chases beyond castle
1b616202,cipher,cipher_solver,the strange rabbit discoyers,False,the strange rabbit discovers
1b7e17d4,cipher,cipher_solver,zidard follozs through cage,False,wizard follows through cave
1bc458f8,cipher,cipher_solver,rabbit explores around library,True,rabbit explores around library
1bd77a66,cipher,cipher_solver,wixard draws the hidden booy,False,wizard draws the hidden book
1c163ca8,cipher,cipher_solver,turtle draws the clerer mirror,False,turtle draws the clever mirror
1c3752f1,cipher,cipher_solver,the bricht princess discorers,False,the bright princess discovers
1c4ac945,cipher,cipher_solver,queen sees beyond lillage,False,queen sees beyond village
1c5a5098,cipher,cipher_solver,dragon ekplores above village,False,dragon explores above village
1d32e66f,cipher,cipher_solver,hatter found in oillage,False,hatter found in village
1d79fe85,cipher,cipher_solver,rabbit chases in garden,True,rabbit chases in garden
1d99a2ac,cipher,cipher_solver,the colorful dragon drais,False,the colorful dragon draws
1dbcad28,cipher,cipher_solver,rabbit yatches potion,False,rabbit watches potion
1dd697e1,cipher,cipher_solver,the curious bird creates,True,the curious bird creates
1df17458,cipher,cipher_solver,mouse watches message,True,mouse watches message
1df786ed,cipher,cipher_solver,the magical student draws,True,the magical student draws
1e18df16,cipher,cipher_solver,student follows crzstal,False,student follows crystal
1e378206,cipher,cipher_solver,the curious alice draws,True,the curious alice draws
1e3e930a,cipher,cipher_solver,dragon creates potion,True,dragon creates potion
1e5aeac7,cipher,cipher_solver,rabbit creates the rise puggle,False,rabbit creates the wise puzzle
1e9308a9,cipher,cipher_solver,the dari inight draws,False,the dark knight draws
1eb16797,cipher,cipher_solver,asice dreaas akoce garden,False,alice dreams above garden
1ed2944a,cipher,cipher_solver,the dark dragon discovers,True,the dark dragon discovers
1ee26ca9,cipher,cipher_solver,the coloreul mouse writes,False,the colorful mouse writes
1ef44724,cipher,cipher_solver,mouse creates the rright forest,False,mouse creates the bright forest
1f226652,cipher,cipher_solver,rabbit watches the hidden book,True,rabbit watches the hidden book
1f4a566c,cipher,cipher_solver,the godden rabbit dreams,False,the golden rabbit dreams
1f8b6b98,cipher,cipher_solver,teacher found votion,False,teacher found potion
1fa37461,cipher,cipher_solver,student reads the golden treasure,True,student reads the golden treasure
1fbfca5d,cipher,cipher_solver,bird qound vap,False,bird found map
1fcbbb93,cipher,cipher_solver,wizard creates near morntain,False,wizard creates near mountain
201255d5,cipher,cipher_solver,the silver rauuit discovers,False,the silver rabbit discovers
20326646,cipher,cipher_solver,cat reads door,True,cat reads door
203576de,cipher,cipher_solver,bird chases the dark key,True,bird chases the dark key
20744ce8,cipher,cipher_solver,wiyard creates the golden crbstal,False,wizard creates the golden crystal
2077d3da,cipher,cipher_solver,king lound mirror,False,king found mirror
20a537e6,cipher,cipher_solver,wiuard draws throuth cave,False,wizard draws through cave
20d3e997,cipher,cipher_solver,rabbit dreams the hidden maf,False,rabbit dreams the hidden map
215edb1a,cipher,cipher_solver,the colorful princess dreaws,False,the colorful princess dreams
21bd1251,cipher,cipher_solver,turtle discorers puzzle,False,turtle discovers puzzle
21d4018f,cipher,cipher_solver,wivard found yotion,False,wizard found potion
22045c05,cipher,cipher_solver,pueen vound key,False,queen found key
221798d9,cipher,cipher_solver,the colorzul bird creates,False,the colorful bird creates
22844f06,cipher,cipher_solver,wiuard found mirror,False,wizard found mirror
2293bcf7,cipher,cipher_solver,rouse creates under tower,False,mouse creates under tower
22d94427,cipher,cipher_solver,ravvit imagines door,False,rabbit imagines door
231a83b6,cipher,cipher_solver,hueen watches under ocean,False,queen watches under ocean
23b839d8,cipher,cipher_solver,student chases the curious uooo,False,student chases the curious book
23d9e764,cipher,cipher_solver,student creates in yillage,False,student creates in village
23eca41d,cipher,cipher_solver,zueen found key,False,queen found key
2411f83a,cipher,cipher_solver,wipard eoplores booy,False,wizard explores book
24419159,cipher,cipher_solver,king chases the hidden puhhle,False,king chases the hidden puzzle
248cb850,cipher,cipher_solver,the curious student sees,True,the curious student sees
249b5a58,cipher,cipher_solver,knight ioagines the golden crwstal,False,knight imagines the golden crystal
249ec418,cipher,cipher_solver,the iise teacher reads,False,the wise teacher reads
24d5d3da,cipher,cipher_solver,teacher dreams the bright euzzle,False,teacher dreams the bright puzzle
2506adc3,cipher,cipher_solver,student imagines crystal,True,student imagines crystal
25259b91,cipher,cipher_solver,the wise princess chases,True,the wise princess chases
254f9885,cipher,cipher_solver,the secret teacher sees,True,the secret teacher sees
255ec836,cipher,cipher_solver,wilard creates through wonderland,False,wizard creates through wonderland
25bdf5be,cipher,cipher_solver,rannit pollows the dark garden,False,rabbit follows the dark garden
25cd4dab,cipher,cipher_solver,inight reads the golden yuggle,False,knight reads the golden puzzle
25e5f165,cipher,cipher_solver,teacher creates story,True,teacher creates story
25fcf241,cipher,cipher_solver,hatter creates inside garden,True,hatter creates inside garden
26420933,cipher,cipher_solver,cat draws inside school,True,cat draws inside school
26e5d2f9,cipher,cipher_solver,teacher elvlores castle,False,teacher explores castle
26f0f445,cipher,cipher_solver,student etplores the secret puzzle,False,student explores the secret puzzle
26fe52a0,cipher,cipher_solver,alice chases the curious castle,True,alice chases the curious castle
27140c09,cipher,cipher_solver,queen studies beyond aorest,False,queen studies beyond forest
2739a748,cipher,cipher_solver,the siller hatter sees,False,the silver hatter sees
2764222d,cipher,cipher_solver,eird draws the wise storc,False,bird draws the wise story
276f6cc6,cipher,cipher_solver,wimard tollows secret,False,wizard follows secret
2792186b,cipher,cipher_solver,rabbit writes map,True,rabbit writes map
279d4423,cipher,cipher_solver,rammit cgllgss the secret pgtign,False,rabbit follows the secret potion
279e83b8,cipher,cipher_solver,qninht reads the darq pujjle,False,knight reads the dark puzzle
27f3491e,cipher,cipher_solver,turtle creates the secret map,True,turtle creates the secret map
282bae35,cipher,cipher_solver,the silver king iyagines,False,the silver king imagines
2891395e,cipher,cipher_solver,teacher reads mirror,True,teacher reads mirror
290cc78d,cipher,cipher_solver,teacher draws throumh castle,False,teacher draws through castle
29164786,cipher,cipher_solver,dragon watches took,False,dragon watches book
293e76a6,cipher,cipher_solver,the colorful knight discovers,True,the colorful knight discovers
297c5a69,cipher,cipher_solver,queen sees the strange door,True,queen sees the strange door
299e9668,cipher,cipher_solver,rabbit eollows through castle,False,rabbit follows through castle
29ff0bff,cipher,cipher_solver,hatter writes through mountain,True,hatter writes through mountain
2a3f9108,cipher,cipher_solver,dragon reads door,True,dragon reads door
2a6c343e,cipher,cipher_solver,teacher reads above forest,True,teacher reads above forest
2a8957eb,cipher,cipher_solver,teacher imagines insibe garben,False,teacher imagines inside garden
2aac7118,cipher,cipher_solver,the mysterious bird chases,True,the mysterious bird chases
2af11abc,cipher,cipher_solver,stuhent hraws the curious ker,False,student draws the curious key
2af69b67,cipher,cipher_solver,vnight found the lright secret,False,knight found the bright secret
2b69a438,cipher,cipher_solver,dueen reads around mountain,False,queen reads around mountain
2b709308,cipher,cipher_solver,mouse discoqers door,False,mouse discovers door
2b9561a1,cipher,cipher_solver,the clever mnight efdlores,False,the clever knight explores
2bd4edeb,cipher,cipher_solver,the wise hatter draws,True,the wise hatter draws
2c3368cf,cipher,cipher_solver,cat eyplores door,False,cat explores door
2c5372e8,cipher,cipher_solver,the gocden knight studies,False,the golden knight studies
2c680884,cipher,cipher_solver,bird imagines the strange treasure,True,bird imagines the strange treasure
2c987a57,cipher,cipher_solver,king found castle,True,king found castle
2d8c0e01,cipher,cipher_solver,tueen studies the stranwe door,False,queen studies the strange door
2d92a92d,cipher,cipher_solver,rabbit creates beqond ocean,False,rabbit creates beyond ocean
2dfe392a,cipher,cipher_solver,the wise rammit watches,False,the wise rabbit watches
2ec3127c,cipher,cipher_solver,cat found the darg treasure,False,cat found the dark treasure
2f129e0e,cipher,cipher_solver,the golden dragon creates,True,the golden dragon creates
2f3ebe0b,cipher,cipher_solver,turtle discoyers the darl lew,False,turtle discovers the dark key
2f47fe65,cipher,cipher_solver,the mysterious hatter dreams,True,the mysterious hatter dreams
2fa9d67f,cipher,cipher_solver,tme secret student nrites,False,the secret student writes
3019f44e,cipher,cipher_solver,rabbit studies in ocean,True,rabbit studies in ocean
3051bffe,cipher,cipher_solver,hatter gound crustal,False,hatter found crystal
3066fcb2,cipher,cipher_solver,student jrites the brikht puzzle,False,student writes the bright puzzle
3094603c,cipher,cipher_solver,mouse discomers near conderland,False,mouse discovers near wonderland
30fa41a3,cipher,cipher_solver,teacher follows around garden,True,teacher follows around garden
31610ce5,cipher,cipher_solver,bird studies the bright castfe,False,bird studies the bright castle
3191ec2f,cipher,cipher_solver,teacher creates the mvsterious garden,False,teacher creates the mysterious garden
31b1ad91,cipher,cipher_solver,bird dreams castle,True,bird dreams castle
31c72d27,cipher,cipher_solver,dragon dreams the iright treasure,False,dragon dreams the bright treasure
31d2b597,cipher,cipher_solver,dragon studies beyond island,True,dragon studies beyond island
31e2d534,cipher,cipher_solver,the bright dragon reads,True,the bright dragon reads
31e56bc9,cipher,cipher_solver,the curious mouse creates,True,the curious mouse creates
31ea3deb,cipher,cipher_solver,rrincess discoiers the bright book,False,princess discovers the bright book
31f2ed10,cipher,cipher_solver,the colornul mouse chases,False,the colorful mouse chases
322196ed,cipher,cipher_solver,student dreams under castle,True,student dreams under castle
3221d7ce,cipher,cipher_solver,princess chases around palace,True,princess chases around palace
326532e7,cipher,cipher_solver,tnrtle reads inside monntain,False,turtle reads inside mountain
327955b8,cipher,cipher_solver,the wise mrincess draws,False,the wise princess draws
32a2dcd8,cipher,cipher_solver,gird writes door,False,bird writes door
32c6db19,cipher,cipher_solver,hatter follows puaale,False,hatter follows puzzle
32d9f8da,cipher,cipher_solver,princess discokers behond palace,False,princess discovers beyond palace
32f368ce,cipher,cipher_solver,turtle studies key,True,turtle studies key
331e68d6,cipher,cipher_solver,teacher writes the golden secret,True,teacher writes the golden secret
33236551,cipher,cipher_solver,turtle chases potion,True,turtle chases potion
3385340a,cipher,cipher_solver,the curious kinr imarines,False,the curious king imagines
33d344c4,cipher,cipher_solver,bird follows the ancient key,True,bird follows the ancient key
340fdb6b,cipher,cipher_solver,wird watches storl,False,bird watches story
344a8237,cipher,cipher_solver,the hinnen girn nreams,False,the hidden bird dreams
3457cb83,cipher,cipher_solver,sueen discojers the dark mirror,False,queen discovers the dark mirror
345c36fe,cipher,cipher_solver,knight imagines beyond forest,True,knight imagines beyond forest
34747669,cipher,cipher_solver,zueen bound xuzzle,False,queen found puzzle
34782f62,cipher,cipher_solver,the bright knight discovers,True,the bright knight discovers
348c5e8e,cipher,cipher_solver,oing studies wap,False,king studies map
34ced001,cipher,cipher_solver,rabbit creates the bright puaale,False,rabbit creates the bright puzzle
352a47ba,cipher,cipher_solver,the hidden qing discojers,False,the hidden king discovers
354915e0,cipher,cipher_solver,draqon writes morest,False,dragon writes forest
354cac01,cipher,cipher_solver,teacher found above cave,True,teacher found above cave
355cdcd9,cipher,cipher_solver,the curious alice imagines,True,the curious alice imagines
35876bb4,cipher,cipher_solver,dragon discoeers under ealley,False,dragon discovers under valley
358cdb81,cipher,cipher_solver,student studies duvvle,False,student studies puzzle
35d787c7,cipher,cipher_solver,the magical hatter draws,True,the magical hatter draws
35fd8d38,cipher,cipher_solver,uueen ejnlores aboke borest,False,queen explores above forest
35fe81df,cipher,cipher_solver,the wise cueen creates,False,the wise queen creates
36065ab1,cipher,cipher_solver,mobse stbdies tqe cbriobs door,False,mouse studies the curious door
361cfce9,cipher,cipher_solver,dracon draws the wise mirror,False,dragon draws the wise mirror
36386064,cipher,cipher_solver,draoon writes inside schoos,False,dragon writes inside school
364c7ca6,cipher,cipher_solver,king reads near village,True,king reads near village
364f1279,cipher,cipher_solver,nird draws mirror,False,bird draws mirror
365dfd91,cipher,cipher_solver,the secret wizard found,True,the secret wizard found
3661796c,cipher,cipher_solver,the uise bird creates,False,the wise bird creates
36727ff6,cipher,cipher_solver,mouse explores the secret purrle,False,mouse explores the secret puzzle
36d1dd5d,cipher,cipher_solver,hatter imagines lotion,False,hatter imagines potion
371c5e74,cipher,cipher_solver,wizard rollows rorest,False,wizard follows forest
3720039c,cipher,cipher_solver,the bright bird wollows,False,the bright bird follows
373be396,cipher,cipher_solver,king discovers around mountain,True,king discovers around mountain
38023e84,cipher,cipher_solver,the clejer mint watches,False,the clever king watches
380cd444,cipher,cipher_solver,xnight eohlores forest,False,knight explores forest
38236526,cipher,cipher_solver,the hidden alice imagines,True,the hidden alice imagines
3860736d,cipher,cipher_solver,the wise teacher writes,True,the wise teacher writes
3870a3e1,cipher,cipher_solver,the dark knight sees,True,the dark knight sees
3882c5bb,cipher,cipher_solver,mouse creates garden,True,mouse creates garden
3895fa75,cipher,cipher_solver,turtne studies the cnever booy,False,turtle studies the clever book
38ae6f6a,cipher,cipher_solver,the curious rannit sound,False,the curious rabbit found
39180e01,cipher,cipher_solver,hatter dreams the maqical book,False,hatter dreams the magical book
39232d05,cipher,cipher_solver,turtle reads story,True,turtle reads story
392bc434,cipher,cipher_solver,rigard explores the dark key,False,wizard explores the dark key
39470bbb,cipher,cipher_solver,the colorful eueen emplores,False,the colorful queen explores
395a5098,cipher,cipher_solver,teacher imagines the golden gook,False,teacher imagines the golden book
3975d230,cipher,cipher_solver,student follows nuzzle,False,student follows puzzle
39918d5b,cipher,cipher_solver,turtle ewplores crystal,False,turtle explores crystal
399eca4b,cipher,cipher_solver,dragon imagines book,True,dragon imagines book
3a221bb6,cipher,cipher_solver,student esplores under castle,False,student explores under castle
3a9a89ef,cipher,cipher_solver,bird writes crhstal,False,bird writes crystal
3aa84029,cipher,cipher_solver,mouse dreams the dark crystal,True,mouse dreams the dark crystal
3ae5412e,cipher,cipher_solver,the oolden hatter chases,False,the golden hatter chases
3b2524dd,cipher,cipher_solver,the dark mouse erites,False,the dark mouse writes
3b5d7527,cipher,cipher_solver,princess explores under mountain,True,princess explores under mountain
3ba215ae,cipher,cipher_solver,rabbit dreams around castle,True,rabbit dreams around castle
3ba34e97,cipher,cipher_solver,alice studies puggle,False,alice studies puzzle
3bcb7535,cipher,cipher_solver,the strange turtle sees,True,the strange turtle sees
3bfa64a7,cipher,cipher_solver,student epplores in gillage,False,student explores in village
3c002634,cipher,cipher_solver,hatter chases above castle,True,hatter chases above castle
3c1d3e96,cipher,cipher_solver,wizard studies the mysterious treasure,True,wizard studies the mysterious treasure
3d81acc5,cipher,cipher_solver,knight writes the cotorfut mau,False,knight writes the colorful map
3d9b455a,cipher,cipher_solver,the gopden dragon writes,False,the golden dragon writes
3da50553,cipher,cipher_solver,bird eollows beyond eorest,False,bird follows beyond forest
3daf5caa,cipher,cipher_solver,rabbit chases garden,True,rabbit chases garden
3db042cf,cipher,cipher_solver,the magical tueen dreams,False,the magical queen dreams
3e05b66d,cipher,cipher_solver,alice studies secret,True,alice studies secret
3e2af93e,cipher,cipher_solver,house reads the bright door,False,mouse reads the bright door
3e60d8bf,cipher,cipher_solver,princess imagines the secret uook,False,princess imagines the secret book
3edb9ef7,cipher,cipher_solver,the strange hatter reads,True,the strange hatter reads
3f57fc9e,cipher,cipher_solver,knight discovers near liwrarq,False,knight discovers near library
3faf4a36,cipher,cipher_solver,wivard writes eorest,False,wizard writes forest
3fc7d19e,cipher,cipher_solver,the bright bird explores,True,the bright bird explores
3ff733ef,cipher,cipher_solver,cat reads potion,True,cat reads potion
4027a3ae,cipher,cipher_solver,student reads pummle,False,student reads puzzle
40632c79,cipher,cipher_solver,student reads the secret quyyle,False,student reads the secret puzzle
40700056,cipher,cipher_solver,alice draws castle,True,alice draws castle
40979402,cipher,cipher_solver,rabbit vound vorest,False,rabbit found forest
40b0233b,cipher,cipher_solver,botse watches the ancient crkstal,False,mouse watches the ancient crystal
40c70773,cipher,cipher_solver,ring reads castle,False,king reads castle
40d98aca,cipher,cipher_solver,ravvit found the strange secret,False,rabbit found the strange secret
40fe6e49,cipher,cipher_solver,the ancient gird follows,False,the ancient bird follows
411f2872,cipher,cipher_solver,dragon sees through garden,True,dragon sees through garden
41206c8a,cipher,cipher_solver,the curious knight ipagines,False,the curious knight imagines
41300ad0,cipher,cipher_solver,the colorxul mouse xound,False,the colorful mouse found
414f87c2,cipher,cipher_solver,the colorfsl dragon discovers,False,the colorful dragon discovers
